Entry,UVI_092_C,UVI_094_C,UVI_096_C,UVI_100_C,UVI_102_C,UVI_104_C,UVI_106_C,UVI_108_C,USVI_118_C,UVI_132_C,UVI_136_C,UVI_138_C
Q9M1R1,0,0,0,20,99,36,101,127,0,6,5,1
Q9M209,0,0,0,0,0,0,0,0,0,0,0,0
Q9M271,0,0,0,0,1,0,1,0,1,33,7,6
Q9M2D2,0,0,0,0,0,0,1,2,2,0,0,0
Q9M2E2,0,0,0,0,0,0,5,0,0,91,44,42
Q9M2F9,0,0,0,0,0,0,0,0,0,0,0,0
Q9M2G7,1,0,0,0,0,3,2,0,1,19,5,0
Q9M2J5,0,0,0,0,0,0,0,0,0,2,0,0
Q9M2P2,0,0,0,2,21,6,41,23,7,3,0,0
Q9M2P7,0,1,0,0,1,4,15,0,5,0,0,4
Q9M2S6,0,0,0,0,0,0,2,0,0,15,3,7
Q9M2T9,0,1,0,1,2,1,10,2,6,2,0,0
Q9M304,1,18,1,16,78,43,74,98,7,177,78,42
Q9M339,0,0,0,0,0,0,0,0,0,0,0,0
Q9M354,0,1,0,5,4,4,4,2,4,22,4,2
Q9M390,1,1,0,2,4,30,37,33,1,5,2,0
Q9M3G7,9,42,0,2,25,15,26,18,1,37,11,11
Q9M3H5,0,0,0,0,1,1,0,1,0,2,3,0
Q9M401,0,0,0,0,0,0,4,0,0,0,0,0
Q9M4A1,0,0,0,0,0,0,0,0,1,0,0,0
Q9M4B5,34,45,0,2,6,10,14,7,5,0,2,1
Q9M4G4,0,0,0,0,0,0,2,0,0,0,0,0
Q9M571,0,1,0,0,3,4,5,3,1,28,17,13
Q9M622,19,49,1,47,274,62,156,274,1,265,81,81
Q9M643,0,0,0,0,0,0,1,0,0,0,0,0
Q9M7I2,0,0,0,0,0,0,0,0,0,0,0,0
Q9M7R0,1,8,0,37,109,51,57,110,7,13,15,10
Q9M888,2,3,0,0,0,1,1,2,13,7,0,1
Q9M8D3,0,1,0,2,2,0,10,2,0,12,13,6
Q9M8J2,0,0,0,0,3,0,0,0,0,28,35,44
Q9M8J9,12,13,5,2,7,9,16,6,6,81,73,46
Q9M8K7,51,68,2,116,283,185,322,406,7,217,122,88
Q9M8L9,0,8,0,3,5,1,5,6,4,34,25,6
Q9M8S6,2,4,0,7,36,18,36,35,0,18,2,24
Q9M8T9,0,0,0,0,0,0,0,0,0,0,0,0
Q9M8Y0,2,5,0,2,13,11,4,4,5,54,14,7
Q9M8Z5,0,0,0,0,0,0,4,0,0,30,11,10
Q9M8Z7,0,0,0,20,29,24,40,73,0,48,30,10
Q9M907,18,20,87,2,12,5,10,14,21,66.998,35,21
Q9M9E1,0,0,0,0,0,0,0,0,0,0,0,0
Q9M9E8,3,14,0,15,65,19,19,13,1,15,10,1
Q9M9G6,2,9,0,11,25,15,38,16,3,100,57,65
Q9M9H7,0,0,0,0,0,1,0,1,0,3,0,0
Q9M9W1,56.465,47.251,2,83.535,110.142,112.226,72.207,82.165,0,625.149,255.757,218.286
Q9M9W9,11,30,0,41,180,82,185,245,1,189,98,82
Q9M9Y8,0,0,0,0,0,0,0,0,0,0,0,0
Q9MA15,0,1,0,1,1,0,4,3,2,6,9,2
Q9MA50,0,0,0,0,0,0,0,0,0,0,0,0
Q9MA55,3,0,0,0,1,6,4,0,2,217,124,110
Q9MA79,0,0,0,1,6,4,3,10,8,6,0,1
Q9MA87,0,0,0,2,6,2,3,10,0,0,0,0
Q9MA90,0,0,0,0,0,0,1,0,0,0,0,0
Q9MAA2,1,4,0,22,153,35,158,190.894,0,14,15,12
Q9MAC9,0,0,0,0,2,1,0,0,1,2,0,0
Q9MAG3,5,17,0,12,102.536,5.161,68,47.39,8,84.729,12,15
Q9MAH3,0,0,0,13,92,38,84,105,0,10,0,0
Q9MAH4,0,1,0,3,6,19,11,6,2,11,1,0
Q9MAQ3,0,0,0,0,7,0,2,2,1,76,57,31
Q9MAT5,0,0,0,0,0,0,0,0,0,1,0,0
Q9MAX3,4,5,2,0,1,0,2,0,0,0,0,0
Q9MAY3,0,0,0,0,0,0,0,0,0,0,0,0
Q9MB46,0,0,0,0,0,0,0,0,0,0,0,0
Q9MB58,5,14,0,22,64,24,53,46,0,75,47,42
Q9MBF8,1,1,0,9,23,6,14,16,0,22,0,1
Q9MUT3,0,0,0,0,0,0,2,0,0,0,0,0
Q9MYM7,0,0,0,0,1,0,0,0,0,14,0,4
Q9MYU4,3,0,8,0,0,0,0,0,0,0,0,0
Q9MZ19,0,0,0,0,0,0,0,0,0,0,0,0
Q9MZS9,0,2,0,1,15,14,20,29,0,13,15,22
Q9N010,0,0,0,0,0,0,1,0,0,0,0,0
Q9N0A4,0,0,0,0,1,2,0,4,0,23,8,4
Q9N0E7,0,0,0,0,0,0,0,0,0,0,0,0
Q9N121,0,0,0,0,0,0,0,0,0,5,2,6
Q9N1F2,0,0,0,8,5,0,0,1,1,8,2,2
Q9N1Q9,0,0,0,37,123,50.977,111.929,167.721,2,0,0,0
Q9N1R0,2,2,0,2,13,2,4,8,2,17,5,4
Q9N2D3,62,32,47,0,0,0,1,5,0,0,0,0
Q9N2J2,3,7,0,5,45,11,49,55,0,46,29,11
Q9N2Z7,1,3,0,3,5,9,26,15.006,1,1,0,0
Q9N3Q8,0,0,0,0,1,0,3,0,0,1,3,5
Q9N3T2,0,0,0,0,0,0,6,0,0,0,0,0
Q9N589,0,0,0,0,0,0,0,2,2,5,0,0
Q9N5K2,0,0,0,0,0,0,7,0,0,0,0,0
Q9NAA7,0,0,0,0,0,2,0,0,0,0,0,2
Q9NB31,0,0,0,0,0,0,3,0,0,0,0,0
Q9NDH7,0,0,0,0,0,0,3,0,0,0,0,0
Q9NDJ2,0,0,0,0,14,8,7,1,0,12,11,4
Q9NES8,17,20,0,31,90,61,99,117,19,13,9,5
Q9NF14,5,1,0,0,1,0,2,1,4,7,0,0
Q9NFN6,0,0,0,0,0,0,7,0,0,0,0,0
Q9NFU0,0,0,0,0,0,0,0,0,0,3,2,2
Q9NGP4,25,51,1,105,248,208,329,253.006,7,2,1,1
Q9NGP5,0,0,0,0,5,0,1,1,3,0,0,0
Q9NGQ2,12,21,1,46,132,106,149,176,6,124,60,64
Q9NHD5,0,0,0,0,0,0,0,1,3,1,0,1
Q9NHW7,20,18,0,529,1814,968.984,1850,2149.921,38,546,98,241
Q9NIF3,0,0,0,0,0,1,1,2,2,5,9.837,2
Q9NJ15,3,0,0,3,15,0,20.72,15.46,0,51.201,9.771,20
Q9NJU9,0,3,0,5,36,17,26,26,2,86,43,19
Q9NJV4,0,0,0,0,0,0,3,0,0,0,0,0
Q9NKV0,1,3,0,2,7,9,5,9,0,2,0,0
Q9NKW1,0,0,0,0,0,0,3,0,0,4,0,2
Q9NP64,0,0,0,0,0,1,7,1,2,7,5,1
Q9NP78,0,3,0,13,12,15,24,45,0,48,18,19
Q9NP86,0,0,0,0,0,0,2,1,0,0,0,0
Q9NQ36,0,0,1,6,9,2,14,20,0,20,2,16
Q9NQE7,120,143,2,198,628,342,533,710,0,1073.276,534,542
Q9NQL2,0,2,0,0,0,0,3,1,1,2,1,0
Q9NQQ7,0,0,0,9,14,1,0,1,1,109,30,32
Q9NQT4,0,0,0,0,0,0,0,4,0,24.164,40,9
Q9NQT8,50.874,68.474,0,131.282,451.077,226.243,487.888,482.998,5,521.078,198.938,173.053
Q9NR09,0,0,0,0,0,0,0,0,0,0,0,0
Q9NR20,3,4,0,0,0,0,7,1,0,3,2,1
Q9NR21,4.698,2.419,0,3,8,9.987,10,21,0,19,8,3
Q9NR30,0,0,0,1,2,1,5,2,3,9,6,0
Q9NR45,0,0,0,0,0,0,0,0,0,0,0,0
Q9NR71,0,0,0,115,798.96,142,417,597,1,1,0,5
Q9NRD8,0,0,0,1,2,4,2,8,0,20,8,9
Q9NRK6,0,0,0,4,18,0,1,4,1,1,0,0
Q9NRL3,0,0,0,0,0,1,0,0,0,5,3,2
Q9NRP7,0,0,0,3,0,0,0,2,0,5,1,6
Q9NRW4,0,0,0,0,0,0,5,0,0,0,0,0
Q9NS40,2,2,0,0,5,1,4,0,1,19,3,0
Q9NSA2,0,0,0,1,1,0,13,0,3,12,7,3
Q9NSK0,0,0,0,0,0,0,0,0,0,0,0,0
Q9NTI2,0,5,0,1,10,1,1,7,5,11,0,6
Q9NTJ3,0,0,0,0,0,0,0,0,0,0,0,0
Q9NU02,0,0,0,0,0,0,0,0,0,30,11,3
Q9NU22,0,0,0,0,0,0,0,0,0,0,0,0
Q9NUN7,0,0,0,8,57,22,43,54,10,7,0,2
Q9NUQ8,0,0,0,0,0,0,0,0,0,0,0,0
Q9NUV9,0,5,0,12,49,32,48,59,4,22,11,8
Q9NUZ1,0,2,0,1,52,12,37,43,1,43,14,3
Q9NV31,0,1,0,0,1,0,0,0,0,7,0,4
Q9NV66,0,0,0,0,0,0,0,0,0,0,0,0
Q9NVC3,0,0,0,0,0,0,0,0,0,0,0,0
Q9NVD3,0,0,0,10,42,15,40,29,2,18,13,7
Q9NVG8,0,3,0,12,18,8,25,14,1,10,0,1
Q9NVM4,0,0,0,0,0,0,0,0,0,0,0,0
Q9NVN8,0,0,0,0,0,0,0,0,0,0,0,0
Q9NVR0,0,0,0,0,2.381,3.229,1.31,10.818,1,4.049,0,0
Q9NVU7,0,1,0,1,8,0,2,8,3,48,11,14
Q9NVV4,0,0,0,0,0,0,0,0,0,0,0,0
Q9NW08,0,0,0,0,0,0,0,0,0,0,0,0
Q9NW15,0,2,0,2.871,8,0,2,4,0,11,2,3
Q9NWF4,0,0,0,0,0,0,0,0,0,34,13,6
Q9NWF9,0,0,0,18,40,20,50.999,47,0,1,0,0
Q9NWL6,0,0,0,0,11,12,13,4,0,18,17,10
Q9NWS0,0,0,0,15,66,57,70,91,0,1,0,0
Q9NWS8,0,0,0,0,0,0,2,0,0,0,0,0
Q9NWT6,0,0,0,0,0,0,2,0,0,0,0,2
Q9NWZ3,0,0,0,0,0,0,2,0,0,0,0,0
Q9NX58,0,0,0,0,0,0,1,0,0,0,0,0
Q9NX74,0,0,0,0,0,0,0,0,0,1,0,1
Q9NXE8,0,0,0,0,0,0,0,1,3,24,10,6
Q9NXF1,0,0,0,0,8,0,9,5,0,4,0,0
Q9NXG6,0,5,0,0,3,0,0,0,3,9,0,1
Q9NXH9,0,0,0,0,0,0,1,0,0,0,0,0
Q9NXL6,6,3,0,10,32,12,26,25,0,29,17,4
Q9NXS3,0,0,0,0,0,0,2,0,0,0,0,0
Q9NXV2,0,0,0,0,0,1,7,1,0,0,0,0
Q9NYC9,0,0,0,0,0,0,3,0,0,0,0,0
Q9NYQ2,0,0,0,0,0,0,0,0,0,1,0,0
Q9NYR8,10,8,0,0,7,0,5,3,3,28,5,4
Q9NYU2,0,0,0,0,0,0,0,0,0,0,0,0
Q9NYV6,0,0,0,0,0,0,0,0,0,0,0,0
Q9NZ45,4,0,0,1,0,0,2,0,3,1,0,0
Q9NZ56,0,0,0,0,0,0,10,1,0,0,2,0
Q9NZC7,0,0,0,0,0,0,0,0,0,0,0,0
Q9NZJ4,3,8,0,79,390,140,296,298,11,176,57,61.003
Q9NZN4,0,0,0,0,0,0,0,0,1,0,0,0
Q9NZR1,41,132,1,189.188,483,312,578,613.998,4,53,13,12
Q9NZR2,0,0,0,0,0,0,0,0,0,0,0,0
Q9NZS9,1,2,0,0,10,2,5,4,1,0,1,2
Q9NZT1,13,61,0,16,61,22,47,52,15,337,183,146
Q9NZU7,0,0,0,9,80,68,55,62,0,8,7,2
Q9P0K7,0,0,0,1,23,6,13,11,0,1,0,0
Q9P0L2,0,0,0,0,0,0,0,0,0,0,0,0
Q9P0L9,0,0,0,0,0,0,1,0,0,0,0,0
Q9P0M2,7,11,0,0,0,5,1,0,2,18,13,12
Q9P0X4,19,21,5,46,184.934,102,123,204,4,185,69.089,62
Q9P1Q0,0,0,0,3,1.218,2.716,1.225,0,3,1.329,0,2
Q9P1Y6,0,0,0,0,4,4,3,1,0,1,0,1
Q9P1Z3,12,9,0,66,346,95,270,366,1,193.987,122,63
Q9P225,0,4,0,4,56,3,5,21,1,16,5,5
Q9P273,0,0,0,0,1,1,0,0,2,2,0,0
Q9P2D7,15.996,27,0,19.426,45.7,29.251,44.094,34.939,6,91.028,12.835,16.074
Q9P2E2,0,0,0,0,0,0,1,0,0,0,0,0
Q9P2E3,0,2,0,0,9,4,13,13,0,13,0,3
Q9P2G1,0,0,0,2,13,1,12,15,3,136,40,40
Q9P2G9,0,0,0,1,2,6,1,7,0,4,0,0
Q9P2H3,3,0,0,0,3,4,1,3,4,7,3,1
Q9P2K8,0,0,0,0,0,0,0,0,0,0,0,0
Q9P2K9,0,0,0,2,48,4,45,49,5,27,6,4
Q9P2L0,0,0,0,15.254,105.421,20.598,86.004,105.759,0,0,0,0
Q9P2M1,0,0,0,0,0,2,0,2,0,0,0,0
Q9P2S5,0,0,0,0,0,0,24,0,0,0,1,0
Q9P380,2,9,1,12,42,18,24.012,37,0,30,24,17
Q9P3A7,0,1,0,2,19,2,6,15,0,13,0,2
Q9P3T4,0,2,0,13,74,34,78,63,1,4,1,1
Q9P3T7,1,1,0,0,0,1,0,0,0,1,0,1
Q9P3U1,1,0,0,3,2,2,4,1,5,0,0,0
Q9P3U4,0,0,0,0,0,0,0,0,0,1,0,0
Q9P3X9,0,0,0,0,0,0,0,0,0,0,0,0
Q9P4S5,0,0,0,1,2,0,3,2,0,1,1,2
Q9P4X3,4,2,0,3,0,4,10,3,1,21,3,5
Q9P4Z1,0,0,0,3,22,1,16,11,0,5,0,0
Q9P6J6,0,0,0,0,0,0,3,0,0,0,0,0
Q9P6K1,0,0,0,20,40,27,43,50,3,1,1,0
Q9P6M1,0,0,0,0,0,0,2,0,1,0,0,0
Q9P6P3,1,4,0,11,166,50,56.006,80,1,17,5,0
Q9P6P9,0,0,0,0,0,0,3,0,0,0,0,0
Q9P6Q1,0,0,0,0,0,0,0,0,0,3,0,0
Q9P6Q3,0,0,0,0,0,0,1,0,0,19,11,5
Q9P6U9,0,0,0,0,0,0,8,0,0,18,1,0
Q9P772,0,0,0,0,0,0,4,0,0,0,0,0
Q9P775,2,0,0,0,20,4,4,3,0,2,1,1
Q9P782,0,0,0,1,1,0,0,2,0,0,1,1
Q9P783,0,0,0,0,0,0,0,0,0,0,0,0
Q9P784,117,164,5,137,492,298,463,534,40,469,193,208
Q9P7B4,0,0,0,0,0,0,5,0,0,0,0,0
Q9P7C3,0,0,0,0,0,0,0,0,0,0,2,3
Q9P7D2,0,0,0,0,0,0,0,0,1,1,0,0
Q9P7E1,0,0,0,0,0,0,9,1,2,2,0,2
Q9P7F1,6,11,0,23,110,39,82,154,17,103.022,35,31
Q9P7G5,0,0,0,0,0,0,15,0,1,1,3,0
Q9P7H0,1,0,0,0,6,2,3,5,0,23,11,12
Q9P7I2,0,0,0,41,232,70,148,208,0,13,10,9
Q9P7I9,0,0,0,0,0,0,4,0,0,0,0,0
Q9P7N4,0,0,0,0,0,0,0,0,0,1,0,0
Q9P7P0,1,0,0,0,11,0,4,3,3,4,0,0
Q9P7P8,0,2,0,0,0,0,11,0,5,19,9,2
Q9P7Q1,0,0,0,0,0,0,0,0,0,0,0,0
Q9P7Q8,0,3,0,0,8,1,6,10,6,9,1,1
Q9P7S1,0,0,0,0,1,1,12,0,0,3,0,0
Q9P7S7,0,0,0,0,0,0,3,0,1,0,0,0
Q9P7T8,3,0,0,6.517,3.001,0,14.385,15.222,0,2.705,4.472,3.57
Q9P7W3,0,0,0,0,0,0,0,0,0,0,0,0
Q9P843,176,182,1,376,997,707,803,1053,22,1039,487,463
Q9P8R5,0,0,0,5,9,1,5,3,0,3,0,0
Q9P974,41,97,1,55,304,93,169,271,4,228,153,99
Q9P999,7,17,0,88,173,175,261,295,0,49,28,20
Q9PAM6,0,0,0,0,0,0,0,0,0,0,4,0
Q9PFB3,2,0,0,4,14.214,1,6.452,6,1,6.845,0,7.044
Q9PFV5,0,0,0,0,6,1,1,2,0,0,0,0
Q9PIN2,0,0,0,1,13,10,10,1,0,5,0,0
Q9PKP3,0,0,0,0,0,0,0,0,0,0,0,0
Q9PL91,0,0,0,3,1,2,3,0,2,2,0,0
Q9PT84,0,1,0,0,65,3,2,7,9,41,17,11
Q9PTS2,0,0,0,0,1,3,7,14,2,0,1,4
Q9PTU3,0,0,0,0,0,0,0,0,0,0,0,0
Q9PTU6,0,0,0,0,0,1,3,7,2,26,9,8
Q9PTY5,0,0,0,0,0,1,1,0,1,1,0,0
Q9PYY5,0,0,0,1,1,3,0,1,1.419,0,1,2
Q9QVC8,0,0,0,0,0,0,14,2,0,0,0,0
Q9QWZ1,6,8,5,0,0,0,0,0,0,19,32,7
Q9QX72,0,0,0,0,1,0,0,0,1,0,0,0
Q9QXA5,0,0,0,0,0,0,0,1,0,0,0,0
Q9QXD1,0,0,0,0,4,13,0,0,0,0,0,1
Q9QXE5,0,0,0,23,104,71,116.968,151,5,634,306,255
Q9QXG2,0,0,0,1,3,0,0,0,0,4,1,0
Q9QXN3,0,1,0,5,13,7,30,21,0,2,5,6
Q9QXN5,0,0,0,0,0,0,26,1,0,0,0,0
Q9QXT8,0,0,0,0,2,0,1,5,0,5,2,0
Q9QXX8,0,0,0,0,11,2,0,2,0,9,1,3
Q9QYI4,0,0,0,0,0,0,4,0,1,3,0,1
Q9QYI7,0,9.954,0,12.722,46.826,19,69.29,34.617,4,126.269,70.911,45.522
Q9QYI8,0,0,0,0,0,0,0,0,0,2,0,0
Q9QYJ4,0,0,0,1,0,2,0,0,2,96,28,31
Q9QYK7,0,0,0,0,0,0,0,0,1,0,3,0
Q9QYL8,0,0,0,2,13,0,10,9,2,0,0,1
Q9QYM0,1,3,0,0,7,1,1,0,0,18,1,3
Q9QYZ3,0,0,0,1,4,0,1,6,0,12,4,14
Q9QYZ4,0,0,0,0,0,0,0,0,0,0,0,0
Q9QYZ6,0,0,0,0,0,0,2,0,0,0,0,0
Q9QZ25,1,1,0,0,0,0,0,0,1,1,2,2
Q9QZ85,1,6,0,0,1,3,2,3,0,10.669,2.38,5
Q9QZD4,4,1,0,8,0,9,6,2,0,10,3,6
Q9QZH2,25,51,2,45,214,92,193,286,0,75,64,41
Q9QZI8,0,0,0,5,61,11,0,0,6,32,11,7
Q9QZU7,0,0,0,0,0,0,6,0,0,6.925,0,0
Q9QZX7,0,0,0,6,10,10,20,18,0,4,0,0
Q9R053,5,21,0,22,125,35.998,81,92,10,132,61,43
Q9R062,0,0,0,0,0,0,1,0,0,0,0,0
Q9R0D8,17,18,0,0,0,0,1,0,1,0,0,0
Q9R0E2,0,0,0,0,0,0,1,0,0,3,0,1
Q9R0M8,0,0,0,0,0,0,0,0,0,0,0,0
Q9R0P3,0,0,0,0,0,0,0,0,0,0,0,0
Q9R0X5,0,0,0,1,0,0,0,0,0,4,1,9
Q9R1D7,0,0,0,0,0,0,2,0,0,0,0,0
Q9R1P4,0,3,0,0,2,0,3,0,4,3,0,0
Q9R1S8,0,0,0,0,0,0,0,0,0,0,0,0
Q9R1T3,0,0,4,0,0,0,0,0,0,0,0,0
Q9R1X5,0,0,0,0,0,0,2,0,0,0,0,0
Q9R9I1,0,0,0,0,0,0,0,0,0,0,0,0
Q9R9I9,0,7,0,2,2,2,2.804,0,4,52,14,9
Q9R9J1,2,3,0,16,49,14,45,26,7,3,12,10
Q9RA11,0,1,0,3,9,6,9,17,1,71,20,36
Q9RBP5,0,0,0,0,0,0,5,0,0,0,0,0
Q9RKB5,0,3,0,29,87,62,94,112.535,4,22,20,40
Q9RME2,0,0,0,0,0,0,0,0,0,0,0,0
Q9RMN9,0,0,0,2,0,1,6,0,0,4,0,5
Q9RNL6,0,0,0,0,0,0,0,0,0,0,0,0
Q9RPT1,0,2,0,0,5,5,10,4,3,0,0,0
Q9RRB7,0,0,0,0,0,0,0,0,1,27,19,12
Q9RX51,0,8,0,2,0,3,2,1,0,13,0,2
Q9RYB4,0,1,0,2,10,1,3,2,0,0,0,2
Q9S170,2,0,0,0,4,0,6,8,4,206,87,140
Q9S281,0,0,0,0,0,0,0,0,0,0,0,0
Q9S2C0,0,0,0,0,0,0,4,1,0,16,10,9
Q9S5E2,0,4,0,0,0,0,12,0,4,82,36,41
Q9S6Z8,0,0,0,0,1.367,0,0,0,0,0,0,0
Q9S702,0,0,0,0,0,0,3,0,0,0,0,0
Q9S726,2,4,0,0,5,4,5,3,6,81,30,23
Q9S735,0,0,0,0,0,0,2,1,0,0,0,0
Q9S746,6,9,0,16,21,17,24,22,1,72,28,23
Q9S752,42,26,79,0,3,0,0,1,0,1,1.88,1
Q9S7Q2,0,0,0,0,3,0,0,7,2,0,0,0
Q9S7U9,2,7,0,7,18,14,20,17,5,5,1,5
Q9S7X6,0,0,0,0,2,2,0,0,2,4,0,0
Q9S845,16,5,14,0,0,0,0,1,0,0,0,0
Q9S9P2,0,0,0,0,0,0,2,0,0,0,0,0
Q9S9T7,1,0,0,3,0,0,1,0,0,13,16,0
Q9S9U0,0,0,0,0,1,2,0,3,4,2,2,3
Q9SA18,0,0,0,0,9,0,5,1,8,133,43,41
Q9SA22,0,0,0,0,0,0,0,0,0,0,0,0
Q9SA27,0,0,0,61,229,99,232,201,1,1,0,0
Q9SA35,0,0,0,0,1,0,1,0,1,0,0,0
Q9SA38,0,0,0,0,0,0,9,0,0,0,0,0
Q9SA52,1,2,0,5,9,7,30,6,10,45,31,16
Q9SA73,0,0,0,0,0,0,14,0,4,29,5,2
Q9SA96,0,0,0,0,0,0,0,0,0,0,0,0
Q9SA98,0,0,0,0,0,0,0,0,0,0,0,0
Q9SAA9,0,0,0,0,0,0,12,0,2,0,0,0
Q9SAB0,0,0,0,0,7,3,1,0,0,0,2,0
Q9SAC6,0,0,0,0,0,0,1,0,0,0,0,0
Q9SAH5,0,0,0,0,0,0,14,1,1,34,20,21
Q9SAJ7,0,0,0,0,0,0,0,0,0,0,0,0
Q9SAL0,0,2,0,0,2,1,1,0,2,0,0,0
Q9SAR5,278,452,11,239.949,834.455,394.562,1019.451,1066.357,58,3737.558,2270.984,1831
Q9SB50,0,0,0,0,0,0,0,0,3,3,3,0
Q9SB51,0,6,0,46,132,44,122,145,3,0,0,0
Q9SB68,0,0,0,0,0,0,0,0,0,0,0,0
Q9SBI0,0,0,0,7,37,15,16,34,4,10,0,0
Q9SBJ1,14,18,0,16,24,17,39,32,4,109,61,41
Q9SC80,0,0,0,0,0,0,10,0,0,0,0,0
Q9SCN0,0,0,0,0,2,3,2,0,0,3,0,0
Q9SCQ2,0,1,0,0,8,0,0,1,1,5,0,1
Q9SCS2,0,2,0,6,35,11,46,49,1,2,6,0
Q9SCS3,0,0,0,0,0,1,0,0,0,0,0,0
Q9SCU1,0,2,0,1,0,2,2,2,1,22,28,10
Q9SCX5,0,0,0,0,0,0,0,0,0,1,0,0
Q9SCX8,3,9,0,72,497,164,225,396,9,126.998,55,59
Q9SCY5,0,0,0,0,13,0,7,3,0,59,29,21
Q9SD61,0,0,0,0,0,0,1,0,0,1,2,2
Q9SDM1,0,0,0,0,0,0,4,0,0,0,0,0
Q9SDS7,0,0,0,3,2,2,5,4,2,18,8,0
Q9SDT1,0,0,0,0,0,0,0,0,0,0,0,0
Q9SDX3,0,0,0,0,2,0,3,0,4,0,0,0
Q9SE33,0,0,0,0,0,0,3,0,0,0,0,0
Q9SE95,0,0,0,0,1,0,0,2,0,12,9,7
Q9SEE4,0,0,0,0,0,2,2,0,0,10,1,4
Q9SEH3,0,2,0,13,34,13,39,45,1,3,4,7
Q9SEL5,0,0,0,0,0,0,0,0,0,0,0,0
Q9SEL6,0,5,0,0,0,2,4,0,0,19,8,4
Q9SEZ7,0,0,0,0,6,0,0,0,0,6,0,0
Q9SF16,125,237,4,4,3,5,17,8.786,9,3,1,0
Q9SF40,0,0,0,0,0,0,19,0,0,0,0,0
Q9SF91,0,0,0,0,0,0,3,0,0,0,0,0
Q9SFB3,24,16,43,10,22,4,19,29,2,88,63.013,35
Q9SFB8,3,35,0,49,103,55,125,119,2,69,46,36
Q9SFE9,0,0,0,0,0,0,4,0,0,0,0,0
Q9SFU0,10,9,0,0,0,2,6.817,7.909,10,40,18,22
Q9SFX0,0,0,0,0,1,2,2.005,4,3,113,45.021,16
Q9SG79,0,0,0,0,0,0,1,0,1,10,1,2
Q9SGA6,32,99,2,37,60,42,52,59,1,443,166,214
Q9SGA8,0,0,0,14,53,13,48.999,65.003,0,0,0,1
Q9SGC1,0,1,0,2,6,2,15,10,11,35.388,10,8
Q9SGT1,1,0,0,0,0,0,0,0,0,0,0,0
Q9SH26,0,0,0,3,29,1,10,31,1,4.912,2,6
Q9SH31,0,0,0,0,0,0,5,0,0,0,0,0
Q9SH93,1,0,5,0,0,0,1,0,0,0,0,0
Q9SHG6,0,0,0,0,1,1,1,1,0,161,77,72
Q9SHI1,0,0,0,0,0,0,7,0,0,0,0,0
Q9SHJ3,0,0,0,0,3,4,4,5,0,1,0,3
Q9SHL7,0,0,0,0,2,0,2,3,1,0,1,2
Q9SHU5,0,0,0,0,0,0,7,0,0,0,0,0
Q9SHZ0,0,0,0,0,0,0,5,0,0,0,0,0
Q9SHZ1,0,2,0,15,85,41,61,78,0,6,4,3
Q9SI78,0,0,0,0,0,0,0,0,0,8,0,6
Q9SI93,0,0,0,0,0,0,0,0,0,0,0,0
Q9SIA1,0,0,0,0,0,0,3,0,0,0,0,0
Q9SIC9,1,6,0,40,122,92.039,49,87.642,7,135,33.591,46
Q9SIE0,0,0,0,25,98.007,61,74,99,8,274,167,157
Q9SIH1,0,0,0,0,0,0,0,1,0,2,0,0
Q9SII8,0,0,0,0,0,0,1,1,0,0,0,0
Q9SIM4,6,2.05,0,0,1,0,16,7,14,38,13,15
Q9SIP7,0,0,0,0,0,0,7,0,0,0,0,0
Q9SIQ7,0,1,0,18,71,38,42,78,3,66,31,14
Q9SIU2,0,0,0,0,0,0,8,0,0,0,0,0
Q9SIY5,0,0,0,11.769,12,7,26,16.153,1,58,20,23
Q9SJ20,0,0,0,0,0,0,2,0,0,0,0,0
Q9SJ61,0,0,0,0,0,0,1,0,0,0,0,0
Q9SJA1,0,0,0,2,1,3,13,3,7,29,14,21
Q9SJD4,7,5,1,9,33.084,11,33,20,6.648,1175.922,629.997,459
Q9SJF0,0,0,0,0,0,0,0,1,2,0,0,0
Q9SJF3,0,0,0,0,0,0,1,0,0,17,0,2
Q9SJH6,0,0,0,0,0,0,0,0,0,0,0,0
Q9SJI8,14,11,1,19,136,31,94,179,0,109,62,47
Q9SJK6,0,0,0,11,77,12,49,54,0,4,1,0
Q9SJM0,1,0,0,0,9,3,3,0,3,16,3,4
Q9SJT1,1,1,0,3,10,0,2,7,1,79,28,19
Q9SJT7,1,0,0,2,5,2,3,8,0,28,1,9
Q9SJV5,0,0,0,0,1,1,3,5,5,0,0,1
Q9SJW6,0,5,0,39,83,54,100,108,2,238,182,115
Q9SJX7,0,2,0,6,5,8,3,14,0,8,0,2
Q9SJY5,2,12,1,0,3,0,9,1,7,6,2,3
Q9SK22,5.62,0,0,0,0,0,0,0,0,346.967,173.483,90.124
Q9SK28,0,0,0,0,0,0,0,0,0,3,0,0
Q9SK39,11,45,0,39,124,100,141,161,3,110,85,51
Q9SK82,0,0,0,3,3,0,4,2,0,8,10,11
Q9SKC1,0,1,6,0,0,0,0,0,0,0,0,0
Q9SKC2,4,0,0,0,1,7,2,3,0,5,1,0
Q9SKC4,0,3,0,0,13,6,2,4,0,14,4,0
Q9SKJ7,4,10,0,0,5,5,2,8,1,9,4,0
Q9SKP6,18,31,0,24,134,66,108,114,1,97.541,65,38
Q9SKT7,0,0,0,0,0,0,6,0,0,6,0,0
Q9SKX5,1,1,0,0,0,0,0,4,2,0,0,0
