Entry,M_c1_C,M_c3_C,M_c5_C,M_c6_C,M_c7_C,M_c8_C,O_c1_C,O_c2_C,O_c3_C,O_c6_C,O_c7_C,O_c8_C,Past_c1_C,Past_c5_C,Past_c6_C,Past_c7_C,Pstr_c3_C,Pstr_c5_C,Pstr_c7_C,Pstr_c8_C,UVI_081_C,UVI_083_C,UVI_085_C,UVI_087_C,UVI_089_C,UVI_091_C,UVI_093_C,UVI_095_C,UVI_097_C,UVI_099_C,UVI_103_C,UVI_105_C,UVI_107_C,USVI_109_C,USVI_111_C,USVI_117_C,UVI_129_C,UVI_131_C,UVI_133_C,UVI_135_C,UVI_137_C
A0CCD2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0CUB5,0,1,2,0,3,0,348,226,624,255,257,480,1,0,0,0,0,0,0,0,3,0,1,7,3,27,12,0,32,5,4,4,11,0,0,0,311,477.995,330,367.515,251
A0DSB3,42,24,59,15,56,59,24,5,32,10,11,12,0,0,0,0,0,0,1,0,70,33,13,33.122,38,1,1,0,6,1,5,7,4,0,0,0,33,32.02,58,38,22
A0DTY1,3,6,15,8,8,8,41,66,56,14,19,38,0,0,0,0,0,0,0,0,5,4,1,5,1,2,1,0,2,2,7,8,32,0,0,0,1,1,3,1,0
A0FGR9,17,34,41,18,25,13.571,40,17,22,20,23,36,0,0,0,0,0,0,0,0,10,12,5,16,16,6,1,0,3,11,2,19,21,0,0,0,49,64,98,69,30
A0FKG7,0,4,3,4,2,2,4,0,4,0,3,1,0,0,0,0,0,0,0,0,3,3,3,3,1,0,2,0,0,4,2,5,7,0,0,0,2,5,3,5,4
A0JJX5,7,9,4,12,8,3,2,14,0,0,1,0,0,0,0,0,0,0,0,0,5,3,3,11,5,0,0,0,0,1,0,1,2,0,0,0,15,20,29,21,15
A0JM08,0,0,0,3,4.928,6,0,0,0,1,0,5,0,0,0,0,0,0,0,0,4.057,2,0,4,5,0,0,0,0,3,0,0,0,0,0,0,4.943,0,10.811,4.813,0
A0JM23,0,0,0,2,1,0,1,170,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,12,0,0,0,6,11,6,18,5
A0JM51,27,105,17,39,7,10,3,53,9,12,8,19,0,0,3,3,0,0,0,0,0,9.83,5,16,0,0,1,0,0,5,4,3,13,0,0,0,16,0,2,0,15
A0JM56,0,1,0,0,3,0,2,98,0,1,0,2,0,0,0,0,0,0,0,0,2,2,5,4,2,2,0,0,0,21,2,13,15,0,0,0,7,0,10.012,10,7
A0JMG9,79,139,89,67,139,133,8,7,5,4,1,8,1,0,0,0,0,0,0,0,60.777,11,23,34,46,0,1,0,0,2,0,4,0,0,0,0,91,204,77,156,107
A0JMH0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0JMH2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0JMQ0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A0JMW2,10,10,1,3,4,8,77,65,125,97,36,147,0,0,0,0,0,0,0,0,9,7,2,11.978,17,6,14,1,13,25,18,38,49,0,0,1,99,104,146.68,142,85
A0JN41,5,59,21,44,15,19,1,13,3,12,6,17,0,0,0,0,0,0,0,0,4,10,3,10,9,3,0,0,0,1,0,4,9,0,0,0,5,0,1,2,0
A0JNA8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A0JNC4,0,8,4,4,8,3,18,6,2,14,3,12,0,0,0,0,0,0,0,0,12,1,0,5,5,7,0,0,0,3,1,3,10,0,0,0,7,3,12,15,2
A0JND4,79,171,100,97,183,83,261,174,367,212,154,246,1,0,0,0,7,0,0,0,84,95,32,89,30,9,8,0,40,69,14,48,101,0,0,0,108,158,126,148,108
A0JP26,0,0.96,0,0,0,0,23,25,49,25,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,58,64,49,53,66
A0JP85,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A0JPA0,21,96,38,55,52,30,0,6,0,0,0,0,0,0,0,0,0,0,8,0,15,10,9,21,9,0,0,0,0,11,6,31,35,0,0,0,36,71,49,63,21
A0JPI9,0,31,12,16,17,5,6,4,2,2,3,6,3,0,0,0,0,0,0,0,7,2,8,17,6,0,1,0,4,0,0,1,2,0,0,0,14,30,44,37,11
A0KKF0,19,30,16,10,32,12,30,30,40,18,18,31,0,0,0,0,0,0,0,0,9,8,6,8,9,2,1,0,7,0,0,0,0,0,0,0,0,0,3,0,0
A0L4B2,1,10,3,4,3,5,12,4,1,9,1,19,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,3,0,0,0,0,0,0,2,4,1,1,3,1
A0LMC1,0,0,0,0,0,0,0,265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
A0LTX3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,3,2,7,7,1
A0LWS7,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0
A0MFS9,3,0,1,1,1,0,2,3,1,4,1,1,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,3,5,4,1,5,0,0,0,26,31,25,32,16
A0MQA3,147,563,197,218,204,140,0,4,0,6,0,3,0,0,0,0,0,0,0,0,103,66,67,124.284,63,0,0,0,1,3,2,3,10,0,0,0,78,126,89,88,45
A0MSJ1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
A0PDV5,1,6,2,7,3,4,48,27,72,54,21,56,0,0,0,0,0,1,0,0,0,1,0,4,0,2,13,0,7,104,115,159,172,0,0,0,23,39,43,30,32
A0PGB3,4178,3093.781,1508,1802,2188,1719.821,1477,1106.999,2381.998,1352,824,2526,7,0,0,0,31,3,53,43,787.392,753,465,656.544,540,83,80,4,233,549,334,437,826,0,0,1,649,1026,648.999,932,575
A0PJK1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
A0PJX2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,5,0
A0PQ21,610,952,680,565,804,633,525,299,910,583,334,884,0,0,0,0,3,8,0,0,299,223,212,337,215,39,42,0,90,71,60,82,143,0,0,0,5,15,8,8,0
A0PQ29,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,3,1,0,2,2
A0Q1R3,50,49,32,31,44,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,8,23,14,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
A0QKY9,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,6,2,3,0
A0QNM2,0,1,0,2,2,0,8,0,4,6,5,3,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,1,0,2,0,0,0,0,11,5,5,3
A0QNZ7,0,1,1,1,0,1,1,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,22,5,5,15,15
A0QP18,20,20,9,4,9,15,5,124,0,0,0,3,0,0,0,0,0,0,0,0,4,10,3,4,3,0,0,0,0,0,1,0,6,0,0,0,42,50,60,60,21
A0QP27,0,0,1,3,1,0,6,26,3,14,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,5,0,3,13,0,0,0,0,11,5,5,5
A0QQ37,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,3,0,0,0,9,0,3,5,0
A0QV09,0,10,8,7,8,3,20,13,20,8,1,20,0,0,0,0,0,0,0,0,0,4,0,4,0,2,0,0,0,3,0,0,3,0,0,0,40,50,29,36.35,20
A0QV10,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,7,3,0,0,4
A0QYL8,5,54,13,26,25,23,0,0,1,0,0,5,0,0,0,0,0,0,0,0,19,15,3,26,5,0,0,0,0,0,0,0,1,0,0,0,2,0,12,0,0
A0R0B0,0,15,8,7,15,18,11,5,5,4,1,10,0,0,0,0,0,0,0,0,2,0,4,2,6,0,0,0,2,1,1,6,0,0,0,0,8,5,11,11,7
A0R1E8,0,0,0,0,0,0,8,12,34,2,9,7,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,1,1,0,0,2,0,0,0,1,0,0,0,0
A0R4Q0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0R566,0,1,1,0,0,0,0,0,0,0,0,9.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,0,0,0,144,257.169,407,248,171
A0R665,0,0,0,0,0,0,5,42,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,6,0,0,0,3,3,2,4,1
A0T0C6,15563,12743,7487.002,6767,11131.48,10077,6251,4267,13137,5924.999,3578,10904.001,2,0,0,8,5,6,20,3,4055,5452.909,2415,3496.997,3322,480.999,348,7,805.999,1334.001,955,1112.001,1844.004,0,0,1,1937,2864.975,1969.846,2751,1915.001
A0T0D1,0,1,1,2,0,0,1,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
A0T0L2,1884,1863,639,1000,957,987,1361,1033,3179,1069,848,2643,0,0,0,2,0,1,3,0,432,420,195,302,258,101,124,0,177,45,53,81,112.01,1,0,3,1208,2080.435,1272.882,1994.56,1207
A0T0T7,714,523,1180,258,1215,848,89,110,185,327,52,263,0,0,0,0,37,50,21,5,2878.14,1308.575,1087.876,1018,1674,240,88,36,193,150,129,481,247,0,0,1,859,1054,192,1190,112
A0T2M3,0,4,2,2,0,14,132,458,164,108,59,153,0,0,0,3,0,0,0,0,3,3,0,3,2,1,2,0,20,2,3,5,40,0,0,1,20,17,13,25,18
A1A1I4,0,0,1,0,0,2,4,0,0,5,1,13,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,1,1,1,0,0,0,2,0,0,8,1
A1A442,0,3,1,8,1,0,3,8,5,2,1,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,22,54,42,44,38
A1A5G0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,12,3,0
A1A5G2,0,8,4,18,1,5,0,21,0,6,0,3,0,0,0,0,0,0,0,0,0,3,1,2,4,1,2,0,0,12,12,12,11,0,0,0,5,2,3,4,3
A1A5G6,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
A1A5H6,15,38,11,9,5,3,13,4,19,22,6,30,0,0,0,0,0,0,0,0,6,4,3,3,4,4,1,0,0,48,62,165,169,0,0,1,16,22,67.203,17,11
A1A5K6,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A1A6H3,10,4,2,12,24,6,0,46,8,2,0,2,0,0,0,0,0,0,0,7,2,4,0,9,1,0,1,0,0,1,0,4,9,2,0,0,8,0,1,4,1
A1APP9,3,1,0,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,3,1,2,2,0,0,0,7,4,5,7,6
A1BEV6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0
A1CCN4,624,1089,611,448,795,721,979,797,1788,1071,610,1877,0,2,0,0,0,0,0,2,281,160,126,176.143,135,60,95,1,141,255,150,226,305,0,0,1,235,405,242,269,170
A1CQZ0,4,0,0,0,2,0,12,9,9,4.001,1,3,0,0,0,0,0,0,0,13,0,0,2,2,2,5,2,0,3,5,8,8,15,0,0,0,106.999,149,114,249,102
A1CRV0,30,120,128,46,82,80,12,14,1,2,1,23,0,0,0,2,0,0,1,0,66,12,32,62,51,0,0,0,0,8,6,20,14,0,0,0,52,82,124,70,80.028
A1CTZ6,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
A1CUK5,0,0,0,0,0,3,294,173,395,294,173,289,0,0,0,0,0,0,0,0,1,0,0,0,0,21,12,1,49,7,2,0,4,0,0,0,23,9,18,11,12
A1DE13,0,3,5,0,8,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,4,6,2,0,0,0,0,2,0,0,0,0,0,0,3,2,0,3,0
A1DG68,1,9,3,4,5,5,7,8,19,14,10,7,0,0,0,0,0,0,0,0,2,6,1,1,1,0,0,1,2,2,0,3,6,0,0,0,6,6,3,3,5
A1DHW1,1,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,1,3,6,8,9,0,6,0,0,4,2,0,0,0,4,10,7,11,4
A1DLC1,2,2,0,2,1,8,0,2,3,0,0,1,0,0,0,0,9,0,0,0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,8,10,14,2
A1E295,1,2,4,3,10,1,2,0,8,1,2,14,0,0,0,0,0,0,0,0,9,28.203,4,13.049,8,3,6,2,7,0,2,0,2,0,0,2,8,19,13,20,9
A1JHR5,0,2,0,2,1,0,0,42,0,0,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
A1JJB8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
A1K8Q1,0,0,0,1,0,0,2,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,31,0,0,0,0,5,2,4,2
A1L0Y2,1,22,11,9,5,7,24,133,1,14,4,11.954,0,0,0,0,0,0,0,0,9,4,7,6,2,5,0,0,0,11,0,20,30.447,0,0,1,13,11,22,13.274,5
A1L0Z6,3,8,2,1,5,4,3,57,2,4,0,2,0,1,0,0,0,0,0,0,1,0,1,9,5,0,0,0,0,0,0,0,8,0,0,0,12,9,22,20,10
A1L1G1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
A1L1K7,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A1L1M4,0,1,0,1,1,2,1,1,2,2,8,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,3,0,0,1,0,0,0,10,20,38,12,5
A1L1P9,6,6,12,14,48,32,18,110,55,23,16,33,0,0,0,0,0,1,3,5,14,8,10,8,7,6,2,0,6,0,2,2,13,0,0,1,6,23,29,27,14
A1L258,0,0,2,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,8,10,20,26,0,0,0,5,5,11,7,4
A1L3X0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
A1L4X0,1,10,3,5,10,4,6,34,5,4,0,2,0,0,0,0,0,0,0,0,2,1,1,1,2,2,0,0,0,2,1,5,12,0,0,0,31,8,7,21,8
A1R083,2,1,1,3,2,5,5,3,0,7,1,4.172,0,0,0,0,0,0,0,0,2,10,5,5,4,0,0,0,0,2,0,4,2,0,0,0,2,1,0,0,0
A1RRV9,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,0,1,0,2,0,0,0,7,1,1,1,4
A1RTZ6,31,44,12,21,17,5,2,2,0,4,3,0,0,0,0,0,0,0,0,0,9,8,7,11,7,0,0,0,0,0,1,2,10,0,0,0,14,27,18,25,15
A1RU92,67,207,90,74,60,115,281,176,362,405,183,702,0,0,0,0,0,0,0,0,44,28,30,30,26,22,31,0,36,32,22,24,47,0,0,0,91,72,77,88,61
A1RY08,3,20,4,3,13,8,2,3,3,0,0,16,0,0,0,0,0,0,0,0,13,7,6,7,4,0,0,0,0,2,1,0,3,0,0,0,17,5,18,15,7
A1S1Z8,2,0,2,1,3,1,3,59,2,0,0,0,0,0,0,0,0,0,2,0,3,2,0,3,2,0,1,0,0,0,0,1,4,0,0,0,3,0,8,0,0
A1SJ61,0,1,1,0,7,2,82,76,159,52,36,63,1,0,0,0,6,0,0,0,0,0,2,0,2,5,2,0,12,22,25,18,30,0,0,0,114,179,114,141,47
A1SPV1,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
A1SWV0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,5,9,2,13,5
A1T726,0,3,1,0,0,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,7,0,0,0,0,6,5,2,7
A1TRV8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
A1TZV5,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,13,22,31,16,9
A1U0K1,0,3,0,0,0,3,26,11,7,27,12,66,0,0,0,0,3,0,0,0,0,1,0,0,4,2,10,0,2,6,39,75,59,0,0,3,2,7,12,6,2
A1U1Q7,1,1,1,3,0,0,0,61.39,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,61,30,28,78.979,0,0,0,0,0,1,5,3
A1U2U4,74,162,87,69,106.132,74,0,3,0,0,0,0,0,0,0,0,0,0,8,0,73,42,43,61,43,0,4,0,0,4,5,5,7,0,0,0,59,106,84,90,74
A1U613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,8,7,0,9
A1UEC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1UEC6,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1UUC9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1VC40,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1VN54,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,114,125,219.998,0,0,0,0,1,1,0,3
A1VYV7,10,0,0,0,0,0,82.616,51.742,180.954,104.056,55.341,246.768,0,0,0,0,0,0,0,0,0,0,0,0,0,8.723,18.536,0,25.425,43.315,27.599,36.959,62.88,0,0,0,57.785,40.745,44.593,44.995,23.502
A1WHV6,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
A1WX30,4,8,6,17,7,13,6,99,13,5,6,17,0,0,0,0,2,0,0,0,3,13,5,17,8,0,1,0,4,6,4,7,13,0,0,0,19,21,15,11,5
A1X154,0,0,0,0,0,0,0,269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
A1X157,0,0,0,0,1,0,89,30,103,80,46,200,0,0,0,0,0,0,3,0,0,2,0,0,0,3,6,0,8,7,7,0,7,0,0,0,16,49,43,51,14
A1XQU3,0,0,0,0,0,0,0,540,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.174,0,16,0,0,0,0,0,0,0,0
A1YFX9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
A1Z6M6,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,3,1,3,4,5
A1Z9G2,116,443,240,169,70,78,391,267,432,475,233,914,0,0,0,0,0,0,0,0,132,126,7,103,14,34,28,0,50,3,7,1,2,0,0,0,4,2,9,2.991,0
A1ZAU8,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,0,1,3,7,5,0,0,0,0,2,2,2,0
A2A259,35,142,45,61,42,49,51,198,40,28,32,20,1,0,0,3,2,0,0,0,32,19,22,24,18,11,2,0,2,5,6,12,40,0,0,0,60,55,64,61,32
A2A2Z9,0,3,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,7,6,6,10,0,0,0,9,8,2,5,6
A2A4P0,0,2,0,1,11,1,0,2,1,0,0,2,1,0,0,0,0,0,0,0,1,3,1,2,0,0,0,0,0,5,4,5,2,0,0,0,1,4,1,3,0
A2A5Z6,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A2A690,450,946,405,499,547,343,605,265,751,463,210,488,0,1,0,4,0,0,0,0,185,234,123,139,145.885,34,37,0,65,117,97,124,172,0,0,2,144,146,158,267,135
A2ACG1,3,1,1,1,4,0,1,1,5,1,0,2,0,0,0,0,0,0,0,0,2,5,1,4,4,0,1,0,0,3,0,2,1,1,0,0,17,0,6,2,0
A2ACP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2ADU8,2,4,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,7,0,0,0,26,41,22,53,32
A2AFS3,101,225,97,116,105,105.259,51,31,101,69,28,168,0,0,0,0,0,0,0,0,68,73,39,69,28,7,5,0,5,20,27,25.671,23.456,0,0,0,57,99.366,149.981,92.234,66
A2AJ88,10,24,8,9,6,7,0,1,0,2,0,1,2,0,0,0,0,0,0,0,7,5,1,6,1,0,0,0,0,0,0,2,2,0,0,0,8,13,31.006,16,14
A2AKX3,0,7,3,1,1,2,0,0,0,1.537,0,7.359,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,2,0,4,0,0,0,15,3,17,10,8
A2APC3,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
A2APV2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,51,21,9
A2ASI5,0,1,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
A2ASS6,8,23,28,12,24.99,41,47,181.108,80,81,17,173,3,0,0,0,24,8,52,2,16,11,6,16,25,14.942,8,25,18,59,50,139,154,0,0,0,36,35,44,33,19
A2AT37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AVA0,39,181,87,108,86,112,2718,1647,4511.624,2989,1264,4259.051,3,4,0,2,4,0,0,0,43,43,22,65,37,248,160,3,414,90,67,85.09,84,0,0,1,112,135.799,215,165,101
A2AWA9,0,0,0,0,1,0,1,41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6,15,5,20,0,0,0,16,18,6,39,19
A2BFC9,2,11.242,5,5,9.485,11,971.17,700,1301.193,805,588,1247,0,0,0,0,0,3,0,0,17.894,16.145,4.457,14.001,8,121.945,61,0,182.907,9,7,9,18,0,0,0,150.198,193.373,151.795,202.039,147.033
A2BGR3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2BN41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,11,74,43,0,0,0,0,0,6,2,6,15,0,0,0,0,0,0,0,0,0,0,0,0
A2BR65,336.791,214.115,97.585,113.213,113.796,87.808,203.084,156,431,211.699,172.471,397.872,0,0,0,0,0,0,0,0,73,75.163,42,70,57.713,15,5,0,35,59.162,73.483,42.284,82.358,0,0,0,65,65.743,52.854,60.94,46
A2BXM8,0,1,0,1,0,2,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,17,0,0,0,18,17,5,12,7
A2CER7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
A2Q8F7,0,0,0,0,0,0,13,7,18,14,3,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,10,4,4,0,0,0,0,0,0,0,1
A2Q9T6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2QK68,0,3,0,1,3,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,1,5.001,1,5,2,1,0,0,1,231,212,211,431,0,0,0,41,84,34,60,46
A2QYU7,2,96.001,52,64,53,27,59.001,24,67,77,24,78,0,0,0,0,0,0,0,0,23,29,27,22,25,3,3,0,9,21,28,27,53,0,0,0,49,61,92,76,50
A2RHI9,0,0,1,0,0,0,7,34,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,0,0,1,4,0,0,0,0
